transaction_count,unique_actions,days_active,avg_daily_transactions,total_deposits,total_borrows,total_repays,total_redeems,avg_deposit_size,avg_borrow_size,avg_repay_size,deposit_count,borrow_count,repay_count,redeemunderlying_count,liquidationcall_count,liquidation_count,total_volume,repay_ratio,borrow_deposit_ratio,activity_diversity,userWallet,credit_score
1,1,1,1.0,1.062e+17,0.0,0.0,0.0,1.062e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04a8b2bc24fd83f62bf1a3b4365932e5a25404f6,607.5
3,2,1,3.0,2000000000000000.0,1000.0,0.0,0.0,1000000000000000.0,1000.0,0.0,2,1,0,0,0,0,0.0,0.0,5e-13,0.4,0x04a965e6c08deeb868d46f4706c70f2df2a0e2aa,616.5
1,1,1,1.0,1e+17,0.0,0.0,0.0,1e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04a9674c700ebf21d4ab7dcbd5fc6ee6db08c398,607.5
2,1,6,0.3333333333333333,2200000.0,0.0,0.0,0.0,1100000.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04a9e17c30292cef63922a16dd24ce3893775ea0,609.0
1,1,1,1.0,1215443.0,0.0,0.0,0.0,1215443.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04aa1e3a5c1a5b16d83694daa6dde6acfee54eb8,607.5
1,1,1,1.0,2e+16,0.0,0.0,0.0,2e+16,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04aa925e6db233c1af8850a3dcb165ab328f9dfb,607.5
10,1,7,1.4285714285714286,0.0,0.0,0.0,4.189597358947886e+22,0.0,0.0,0.0,0,0,0,10,0,0,0.0,0.0,0.0,0.2,0x04ab33227e660e5f2e8263a030a00b71c9323bac,521.0
3,1,7,0.42857142857142855,1000000002004232.0,0.0,0.0,0.0,333333334001410.7,0.0,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04aba30626401711e202d5f616cc3bd5fd436408,610.5
6,4,5,1.2,4.246635237709155e+21,3.355e+21,3.3568874172199354e+21,4.24830482737368e+21,2.1233176188545776e+21,3.355e+21,3.3568874172199354e+21,2,1,1,2,0,0,1.095852265492909e+22,1.0005625684709196,0.7900372441240923,0.8,0x04ac9be993d9bb591192402243a45e1e9f72b1f8,833.0
1,1,1,1.0,1.1e+18,0.0,0.0,0.0,1.1e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04ae0e27e25f13714dbd04b248b64dd748761b79,607.5
1,1,1,1.0,1.0628243435377307e+17,0.0,0.0,0.0,1.0628243435377307e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04ae4c5aa43f580c6648a3bb4624c73ccae49014,607.5
5,4,3,1.6666666666666667,5.025e+18,1e+18,1.0003242144850817e+18,2.0526180586939948e+16,2.5125e+18,1e+18,1.0003242144850817e+18,2,1,1,1,0,0,7.025324214485082e+18,1.0003242144850817,0.19900497512437812,0.8,0x04ae8c108743167c7457073ba8c1571fd5d56325,831.5
1,1,1,1.0,1046292.0,0.0,0.0,0.0,1046292.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04ae99f5c4658cad9939c31bc45dd80406f8585d,607.5
2,1,1,2.0,2.005e+20,0.0,0.0,0.0,1.0025e+20,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04afc5c09a6f06070c0cdbaf2b2604e371f50f41,609.0
2,1,11,0.18181818181818182,1179797.0,0.0,0.0,0.0,589898.5,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04b0a41216bb2d497f14975b2822033f7448e8b1,609.0
2,2,1,2.0,101338198.0,5e+19,0.0,0.0,101338198.0,5e+19,0.0,1,1,0,0,0,0,0.0,0.0,493397366311.9606,0.4,0x04b12ef29de958ef09e983938f51a52fa5f7c487,0.0
2,2,27,0.07407407407407407,3.23e+17,0.0,0.0,3.2333040464653555e+17,3.23e+17,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.4,0x04b16c6a736628ce683a80c5596d31cc5356cc4b,615.0
1,1,1,1.0,1e+17,0.0,0.0,0.0,1e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04b195e405d68f64d1ec39cd6504dfc8ac048243,607.5
1,1,1,1.0,6558842488851937.0,0.0,0.0,0.0,6558842488851937.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04b223027e2abc98aa863153c652fd9ee45ef855,607.5
18,3,121,0.1487603305785124,3.538424527607591e+21,2.1611053647095084e+20,2.167683782661219e+20,0.0,3.216749570552355e+20,4.322210729419017e+19,1.0838418913306095e+20,11,5,2,0,0,0,3.9713034423446636e+21,1.0030440061179502,0.06107535565187484,0.6,0x04b2c599c7edc44ffbcd800cf946d5f46db7836c,845.0
23,4,23,1.0,5.774226953762798e+21,9000000000.0,9028226462.0,2.5373044163451096e+21,9.623711589604664e+20,2250000000.0,4514113231.0,6,4,2,11,0,0,5.774226953780826e+21,1.0031362735555556,1.558650200635968e-12,0.8,0x04b2f0087765e57f51ef3c91b2be23d0a02839a6,858.5
1,1,1,1.0,1107549.0,0.0,0.0,0.0,1107549.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04b351407edcbcf7d3eaf684be50036b27421a43,607.5
1,1,1,1.0,1.1e+18,0.0,0.0,0.0,1.1e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04b3ed7b273e9d71d85e364d5101652648be0867,607.5
9,2,9,1.0,2.2089555541650174e+19,0.0,0.0,379667892.0,2.7611944427062717e+18,0.0,0.0,8,0,0,1,0,0,0.0,0.0,0.0,0.4,0x04b432062e5c082fb32738f31fff2e635e6e7f1f,675.5
1,1,1,1.0,10721.0,0.0,0.0,0.0,10721.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04b504db381e3058c6f83218501b74d647bbdbd5,596.7007947658122
4,4,1,4.0,2.45e+21,5e+20,5e+20,2.45e+21,2.45e+21,5e+20,5e+20,1,1,1,1,0,0,3.45e+21,1.0,0.20408163265306123,0.8,0x04b5171a7265fe54b02418c345cf4ecb7a6deb11,780.0
64,4,13,4.923076923076923,3.903274426541672e+22,2.7449564054679483e+22,1.9e+22,2.7e+22,1.50125939482372e+21,1.0979825621871793e+21,3.166666666666667e+21,26,25,6,7,0,0,8.54823083200962e+22,0.6921785702006792,0.7032445340769952,0.8,0x04b5762ee57e2fa1cc1dd2e13d284d0284f2d41e,889.2178570200679
5,4,1,5.0,2012166283.0,1710000000.0,333000000.0,333000000.0,1006083141.5,1710000000.0,333000000.0,2,1,1,1,0,0,4055166283.0,0.19473684210526315,0.8498303616590319,0.8,0x04b59920172985237d8c10f2ee2b3dbf7d56154c,750.9736842105264
211,4,80,2.6375,1.5694961101783394e+21,5.3012340000184525e+22,4.008284069852843e+22,1.2547612839405227e+21,3.9237402754458485e+19,1.0194680769266255e+21,3.891537931895964e+20,40,52,103,16,0,0,9.46646768088913e+22,0.7561039693473051,33.776662239806896,0.8,0x04b5c5d08ddef275535c5a95a62f803fc1cd3dba,0.0
35,4,79,0.4430379746835443,1.919561514160716e+20,7.400000000009e+19,10006057.0,197270094.0,8.345919626785721e+18,9.25000000001125e+18,10006057.0,23,8,1,3,0,0,2.6595615141617156e+20,1.3521698648632205e-13,0.38550470747713855,0.8,0x04b6c3d520b2521ed9bf523c03967f4a28a32b50,776.5000000000135
3,3,1,3.0,53076.0,9.0,0.0,62589.0,53076.0,9.0,0.0,1,1,0,1,0,0,0.0,0.0,0.00016956816640286202,0.6,0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e,622.5
1,1,1,1.0,0.0,0.0,0.0,10244615740.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0x04b7e41c0ec19ae1572ad124fded5030d8f399d5,457.5
3,2,6,0.5,1.2998165268030726e+20,3.4575747994728856e+16,0.0,0.0,6.499082634015363e+19,3.4575747994728856e+16,0.0,2,1,0,0,0,0,0.0,0.0,0.00026600483438819376,0.4,0x04b7f0bb0ec9de8313180276279984125e9c3f7c,616.5
5,2,94,0.05319148936170213,9.715e+21,0.0,0.0,3401.0,2.42875e+21,0.0,0.0,4,0,0,1,0,0,0.0,0.0,0.0,0.4,0x04b80ffd9e33286ced79539f6e2a20ca45247833,669.5
14,4,47,0.2978723404255319,5.096514092996512e+21,3000000000.0,3021455946.0,4.0949414138964544e+21,8.494190154994187e+20,3000000000.0,3021455946.0,6,1,1,6,0,0,5.096514093002533e+21,1.007151982,5.886376345201353e-13,0.8,0x04b8b16b405662a4d14e27d943036dbd31aab01a,845.0
1,1,1,1.0,1967181762903478.0,0.0,0.0,0.0,1967181762903478.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04b9164c0335c93939dc6edb65d2274e96129afe,607.5
1,1,1,1.0,0.0,0.0,0.0,7272150344.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0x04b95fbf82c747ebb71e9117c979aaa7ae0830f1,457.5
41,4,40,1.025,3.927793067391509e+19,2.400000000018525e+22,2.4030208641722044e+22,1.1245502211963157e+21,9.819482668478773e+18,2.1818181818350227e+21,1.4135416848071792e+21,4,11,17,9,0,0,4.806948657258121e+22,1.0012586933973566,611.030153279534,0.8,0x04b98ee207121943d1e76080a5b4b93345663335,0.0
1,1,1,1.0,1107486.0,0.0,0.0,0.0,1107486.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04ba162fac660a46e6b234413543a18cf101670e,607.5
2,1,1,2.0,1134766.0,0.0,0.0,0.0,567383.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04bc46819f14a5580ed913688666c6f589f55403,609.0
1,1,1,1.0,9.04e+16,0.0,0.0,0.0,9.04e+16,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04bc88e5693ac863f9c693930354cf6a000ef077,607.5
1,1,1,1.0,9.88e+16,0.0,0.0,0.0,9.88e+16,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04bcedca9d869d3d6cb35c8e5751160cea90ca4a,607.5
25,4,71,0.352112676056338,1.288405462733123e+21,3.0000000000968577e+19,175560267.0,250720449.0,8.589369751554153e+19,4.285714285852654e+18,87780133.5,15,7,2,1,0,0,1.3184054627342672e+21,5.852008899811063e-12,0.02328459546991435,0.8,0x04bdc271b7afd68bbd52c9366880849c15ba42b7,761.5000000005851
2,1,6,0.3333333333333333,1052601.0,0.0,0.0,0.0,526300.5,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04bdc83e595387020b8cc984cb0e51320f546d74,609.0
5,3,1,5.0,0.0,1.0011200648828912e+19,2.002248301848509e+19,7.074100126019355e+20,0.0,1.0011200648828912e+19,1.0011241509242544e+19,0,1,2,2,0,0,0.0,2.000008162939704,0.0,0.6,0x04bdfb9f9704694ca365b8e27bbdb7e093475340,625.5
7,4,1,7.0,9.928393819656573e+18,1e+18,1418003206566008.0,1000000010000000.0,4.964196909828286e+18,1e+18,709001603283004.0,2,1,2,2,0,0,1.0929811822863139e+19,0.001418003206566008,0.10072122622897632,0.8,0x04be2a942c1060db1c7615670bb55950a52f8b15,734.6418003206566
8,3,53,0.1509433962264151,1.0027733154140848e+21,302000000.0,302161587.0,0.0,3.3425777180469494e+20,151000000.0,100720529.0,3,2,3,0,0,0,1.0027733154146889e+21,1.0005350562913908,3.0116477508707165e-13,0.6,0x04bed630357309dc193bebce09a2ae1381166b33,830.0
13,3,100,0.13,1.0414160393149798e+17,1.2878257325902e+20,0.0,1.2648910459912177e+20,5.207080196574899e+16,6.439128662951e+19,0.0,2,2,0,9,0,0,0.0,0.0,1236.610234500808,0.6,0x04bee613690e98a1959f236c38abaa5f2439b14a,0.0
1,1,1,1.0,9.661923113650066e+16,0.0,0.0,0.0,9.661923113650066e+16,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04bef5ce18d1211e16d3dd30252f7eca71198412,607.5
1,1,1,1.0,6723002080636700.0,0.0,0.0,0.0,6723002080636700.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04bf664ad34a7a838518ba3c22eb1174584589b1,607.5
1,1,1,1.0,7e+18,0.0,0.0,0.0,7e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c009847728a5d8094b1c88954d5f1a39d02c75,607.5
7,3,38,0.18421052631578946,1.366871094908786e+19,25000000000.0,0.0,0.0,3.417177737271965e+18,12500000000.0,0.0,4,2,0,0,1,1,0.0,0.0,1.828994708653803e-09,0.6,0x04c0186b3414b05f8e6d35b8d51f01c25f10011c,578.5
1,1,1,1.0,1108055.0,0.0,0.0,0.0,1108055.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c172c3ea090370e7947415ea2d0ee6a486702b,607.5
66,4,101,0.6534653465346535,1.0652284517537693e+22,9.000000614392901e+17,9.002512536309073e+17,1.3490780088840537e+22,5.917935843076496e+20,7.500000511994085e+16,7.50209378025756e+16,18,12,12,24,0,0,1.0654084768852762e+22,1.000279102416077,8.448892441405872e-05,0.8,0x04c18cbf703c72591f1800b52d801a948f55e00c,923.0
1,1,1,1.0,1342848.0,0.0,0.0,0.0,1342848.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c21b856704bd1bf00faceae9a76af5742aa60d,607.5
3,2,1,3.0,2000000000000000.0,6.0,0.0,0.0,1000000000000000.0,6.0,0.0,2,1,0,0,0,0,0.0,0.0,3e-15,0.4,0x04c233493c34a74c4739fc589b52d25c5776de4e,616.5
2,2,24,0.08333333333333333,5e+18,0.0,0.0,2.0103522556764285e+17,5e+18,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.4,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,615.0
2,1,1,2.0,3e+18,0.0,0.0,0.0,1.5e+18,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c2596bb175752f87f3f41e7352543beec82edf,609.0
1,1,1,1.0,1052575.0,0.0,0.0,0.0,1052575.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c28766bf1e464f9a87432281d6a456342b7c3e,607.5
1,1,1,1.0,1082940.0,0.0,0.0,0.0,1082940.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c2c40c7ea88a5a45995542d85b9b21b333b26c,607.5
20,4,36,0.5555555555555556,234016692839.0,29083296980.0,29122822922.0,2.3708271177832945e+23,58504173209.75,14541648490.0,29122822922.0,4,2,1,13,0,0,292222812741.0,1.0013590598764364,0.12427872827007634,0.8,0x04c2e657cb2b0d86d7129819808430d889ed2660,854.0
6,2,28,0.21428571428571427,100000002031053.0,1000000000000.0,0.0,0.0,20000000406210.6,1000000000000.0,0.0,5,1,0,0,0,0,0.0,0.0,0.009999999796894704,0.4,0x04c322117e21cd15163b9954eff247e9f32359a9,671.0
101,5,98,1.030612244897959,4.83838298602268e+20,3.500000126262909e+17,3.5000011903856806e+17,6.239541300698369e+18,1.0079964554213917e+19,4.375000157828636e+16,5.000001700550972e+16,48,8,7,35,3,3,4.8453829873393284e+20,1.0000003040350667,0.0007233821994608226,1.0,0x04c3611d4504b454f1309e0f523db8d0f95feac2,630.0
1,1,1,1.0,1.3e+18,0.0,0.0,0.0,1.3e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c3ef3269f17c13df50fc16197df38f90c5c587,607.5
6,2,27,0.2222222222222222,4.000000000012183e+19,9.00000000000131e+22,0.0,0.0,1.3333333333373944e+19,3.0000000000004366e+22,0.0,3,3,0,0,0,0,0.0,0.0,2249.9999999934744,0.4,0x04c444bcd609e73fa141cdeb401f9b6ce83d7cbd,0.0
1,1,1,1.0,1247701.0,0.0,0.0,0.0,1247701.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c478f571836b5dbcf487f7936f3416c4df0b67,607.5
118,4,35,3.3714285714285714,2.529088269104313e+21,1.4012361700446922e+21,2.350302304343666e+17,3.537562958132071e+17,4.863631286739063e+19,3.89232269456859e+19,1.6787873602454756e+16,52,36,14,16,0,0,3.9305594693794393e+21,0.00016773063346407218,0.5540479496751396,0.8,0x04c55912af70c59cefbc350eb864071f24835fcf,824.0167730633464
4,2,30,0.13333333333333333,1.830000010233e+18,0.0,0.0,10233000112.0,6.100000034109999e+17,0.0,0.0,3,0,0,1,0,0,0.0,0.0,0.0,0.4,0x04c5b00702a584b793238546243d15f6edb61527,618.0
2,2,1,2.0,3.4e+16,5000000000000000.0,0.0,0.0,3.4e+16,5000000000000000.0,0.0,1,1,0,0,0,0,0.0,0.0,0.14705882352941177,0.4,0x04c5ed69842a879976fb324716396c09a6470585,615.0
1,1,1,1.0,0.0,0.0,0.0,1.2601847188778856e+16,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.2,0x04c609ac41995cf128cde8e7835aeed7e8bb7d8a,457.5
1,1,1,1.0,1.0257465570851186e+18,0.0,0.0,0.0,1.0257465570851186e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c665fe7d65749cb83076630cae591cb8ec8307,607.5
17,4,4,4.25,1.7393300980772096e+19,787803451.0,787956510.0,2423376797.0,2.8988834967953495e+18,393901725.5,262652170.0,6,2,3,6,0,0,1.7393300982347856e+19,1.0001942857698907,4.5293498449253484e-11,0.8,0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,849.5
2,1,6,0.3333333333333333,5074986.0,0.0,0.0,0.0,2537493.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c6afa4eb74e06d5258c5a96eeedc60f24c271a,609.0
2,1,3,0.6666666666666666,2020344.0,0.0,0.0,0.0,1010172.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c703a95f5d4215926e8b45668f709bcfef0163,609.0
26,4,70,0.37142857142857144,1.760670754325262e+20,146954579.0,47358311.0,1.1353716468519493e+17,1.600609776659329e+19,14695457.9,23679155.5,11,10,2,3,0,0,1.760670754327205e+20,0.3222649564393635,8.346511046372045e-13,0.8,0x04c873241fe90e09ceaa93cdab3cc5c55ab863cd,795.2264956439363
85,4,107,0.794392523364486,1.1273527367669985e+22,1.4293697980940545e+22,1.5349221719690573e+21,1.5427987615152108e+21,3.41622041444545e+20,6.806522848066926e+20,1.2791018099742145e+20,33,21,12,19,0,0,2.710214752057959e+22,0.10738453925749293,1.2678993463866286,0.8,0x04c89b6513400df610c062f09bc243a743f34fd9,834.7384539257492
1,1,1,1.0,1e+17,0.0,0.0,0.0,1e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c9029e4d939213902d632ba2fb6f4fe2cbdc8c,607.5
12,4,12,1.0,38619000000.0,10000000000.0,10003946637.0,7.044494035584488e+18,7723800000.0,10000000000.0,10003946637.0,5,1,1,5,0,0,58622946637.0,1.0003946637,0.2589399000491986,0.8,0x04c9481dd5aaf3a65d387b5e8c53e805c95cb70a,842.0
9,2,69,0.13043478260869565,5.851373265857748e+19,0.0,0.0,5.8513799546261774e+19,1.1702746531715496e+19,0.0,0.0,5,0,0,4,0,0,0.0,0.0,0.0,0.4,0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,675.5
2,1,8,0.25,1367802.0,0.0,0.0,0.0,683901.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04c9a437a766af5c8de653ac66d61e9217a7455f,609.0
3,2,1,3.0,1.5e+19,5e+18,0.0,0.0,7.5e+18,5e+18,0.0,2,1,0,0,0,0,0.0,0.0,0.3333333333333333,0.4,0x04c9b1744e0cc0e2879bbbb41b6a77e10625b87a,616.5
4,4,1,4.0,5.3e+21,9.99e+20,9.99e+20,5.3e+21,5.3e+21,9.99e+20,9.99e+20,1,1,1,1,0,0,7.298000000000001e+21,1.0,0.18849056603773584,0.8,0x04c9ea8aaa2bf73bd0301a314d8d865b89843587,780.0
1,1,1,1.0,1.000591909934697e+19,0.0,0.0,0.0,1.000591909934697e+19,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04ca10d9c7fd91eaefbc8f78406162eb8b76bc28,607.5
125,3,129,0.9689922480620154,4.2870023241565695e+24,2.5321512196084617e+24,4000000000.0,0.0,5.3587529051957115e+22,5.7548891354737764e+22,4000000000.0,80,44,1,0,0,0,6.819153543765035e+24,1.579684486860349e-15,0.590657766929632,0.6,0x04ca9d52ee6f8638fa959375b6963d080d4c844f,818.0000000000001
1,1,1,1.0,5023990142455051.0,0.0,0.0,0.0,5023990142455051.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04cb9f14ec7372bc0cce89756a395787703d8bd2,607.5
1,1,1,1.0,1e+17,0.0,0.0,0.0,1e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04cc760c74225af2df2dff53f0710c61c22edad3,607.5
1,1,1,1.0,4092390628983314.0,0.0,0.0,0.0,4092390628983314.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04ccad654b08f198e01402063ae2a2f1fc0fe6f0,607.5
2,2,1,2.0,297661095.0,236672602.0,0.0,0.0,297661095.0,236672602.0,0.0,1,1,0,0,0,0,0.0,0.0,0.7951076105528672,0.4,0x04ccc2b6e312d9bd573b3885b4c2bfd29c5493e3,615.0
8,2,74,0.10810810810810811,9.993975277574131e+19,0.0,0.0,1.9996360909270398e+20,1.6656625462623551e+19,0.0,0.0,6,0,0,2,0,0,0.0,0.0,0.0,0.4,0x04ccd789d60c68242d38ba1691a5debe545d9d74,674.0
1,1,1,1.0,1e+17,0.0,0.0,0.0,1e+17,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04cd1eed570dbc3ab3793b06160cdf21797806c5,607.5
5,2,91,0.054945054945054944,1.5372859453136916e+20,0.0,0.0,1.0380432867818037e+20,5.124286484378972e+19,0.0,0.0,3,0,0,2,0,0,0.0,0.0,0.0,0.4,0x04cd500c83e303daad0971760823fcb6f8c870e7,669.5
4,4,1,4.0,5.9e+21,7e+20,7e+20,5.9e+21,5.9e+21,7e+20,7e+20,1,1,1,1,0,0,7.3e+21,1.0,0.11864406779661017,0.8,0x04cd5ffd4e9ef854e03b7e9fe865301b540048c2,780.0
99,4,106,0.9339622641509434,3.627470844788362e+20,408500000000.0,408643912994.0,1.4002081142273452e+20,8.847489865337468e+18,22694444444.444443,24037877234.941177,41,18,17,23,0,0,3.6274708529598005e+20,1.0003522961909426,1.1261289683055555e-09,0.8,0x04cda19cb300c98a5ff01a9bafc907e8751268d8,924.0
2,2,1,2.0,1000000000000000.0,55000000229232.0,0.0,0.0,1000000000000000.0,55000000229232.0,0.0,1,1,0,0,0,0,0.0,0.0,0.055000000229232,0.4,0x04ce10ad684ea76ea7bf024ec8febcc7bb7b89f3,615.0
4,1,8,0.5,8573495470821876.0,0.0,0.0,0.0,2143373867705469.0,0.0,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04cf5e616dda9b78c09039cb39ccddb5631d066f,612.0
1,1,1,1.0,1.3e+18,0.0,0.0,0.0,1.3e+18,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04cf852c910191225e836742eeffffccc4b99d1c,607.5
13,1,57,0.22807017543859648,0.0,0.0,0.0,11523131789.0,0.0,0.0,0.0,0,0,0,13,0,0,0.0,0.0,0.0,0.2,0x04cfb28b98f11cae504cf359c247ab64c21be05e,525.5
2,1,8,0.25,7605389524295543.0,0.0,0.0,0.0,3802694762147771.5,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04d079566c66be71fa4a6a70ed58c65284f6f82b,609.0
4,4,1,4.0,4.6e+21,2.9e+17,2.9e+17,4.6e+21,4.6e+21,2.9e+17,2.9e+17,1,1,1,1,0,0,4.6005800000000004e+21,1.0,6.304347826086956e-05,0.8,0x04d0d0c4bf3ff7d5b54869b813a4026414b57f1d,780.0
1,1,1,1.0,1108535.0,0.0,0.0,0.0,1108535.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04d0f59c2b4e23210dd7f6ece497e732814e759b,607.5
2,2,1,2.0,1e+17,5.000007717384487e+16,0.0,0.0,1e+17,5.000007717384487e+16,0.0,1,1,0,0,0,0,0.0,0.0,0.5000007717384487,0.4,0x04d12047150d1cf5f6560369261cdffc4ea65524,615.0
34,4,37,0.918918918918919,1.7800000000250841e+19,6.242950301007752e+18,603838776314608.0,248420489162.0,1.1866666666833894e+18,7.80368787625969e+17,100639796052434.67,15,8,6,5,0,0,2.404355414003491e+19,9.672330343830142e-05,0.35072754499549297,0.8,0x04d1cdf9fd1122f863126c50fc96cdfcb6400172,775.0096723303438
8,4,3,2.6666666666666665,1.0600000000000002e+22,2e+21,2.0012857396104297e+21,3166516.0,2.6500000000000005e+21,1e+21,2.0012857396104297e+21,4,2,1,1,0,0,1.460128573961043e+22,1.0006428698052148,0.18867924528301883,0.8,0x04d1e3032002bf14d508b9be1272bcd391991740,836.0
2,2,1,2.0,10243000000.0,0.0,0.0,10243000111.0,10243000000.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.4,0x04d24342c8b8a7310d9119d891c44b867187f033,615.0
1,1,1,1.0,9e+16,0.0,0.0,0.0,9e+16,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04d25fb9b9ab1c310a20c74012f31a98d8a3fb60,607.5
4,4,1,4.0,1e+21,2.6e+20,2.6e+20,9.9999997e+20,1e+21,2.6e+20,2.6e+20,1,1,1,1,0,0,1.52e+21,1.0,0.26,0.8,0x04d34271e0216a8e3bab7598557112f70a06dc48,780.0
7,4,88,0.07954545454545454,9.0219e+22,7e+22,7.074e+22,9.090100000000001e+22,3.0073e+22,7e+22,7.074e+22,3,1,1,2,0,0,2.30959e+23,1.0105714285714285,0.7758897793147785,0.8,0x04d3878b491afb02abaec1dc7964e69cd01781be,834.5
1,1,1,1.0,100000000.0,0.0,0.0,0.0,100000000.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04d3f7e620e40fc5e78ba88b1a1745d33e722a8d,607.5
4,4,1,4.0,3e+21,2e+17,2e+17,3e+21,3e+21,2e+17,2e+17,1,1,1,1,0,0,3.0003999999999995e+21,1.0,6.666666666666667e-05,0.8,0x04d636d093a0ec32e981c2c87b47ad8437f5c8c8,780.0
1,1,1,1.0,1287318.0,0.0,0.0,0.0,1287318.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04d7391040d7da7f5e9e04f78b3f516a0a0ceaf4,607.5
51,4,36,1.4166666666666667,5.1801760930895666e+20,1.0611840085448999e+20,7993463528657757.0,2.0608976528239477e+19,2.354625496858894e+19,1.5159771550641426e+19,614881809896750.5,22,7,13,9,0,0,6.241440036269752e+20,7.532589507844572e-05,0.20485481371193837,0.8,0x04d77f0bcc07515b0ba5d67bb812d6dcf1f1b2f6,800.5075325895078
1,1,1,1.0,1953126.0,0.0,0.0,0.0,1953126.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0x04d7a4f5ef30dfb0b266376a4d08621540786c8a,607.5
